board,winner
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXXXOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOXXXXXXXXXXXOOXX         OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX          OX                        ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOXXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXXOXXXXOOOOOOOXOXXOOOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOXXXXXXOOOOXOOOOOOOXOOOOXOOOOXXXXOOOXOOOOXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOOXXOOOOOOOOOOOXXOOOOXXXXXXOXXOOXXXXXXXXOXXOOOOOOXXXXOXXOOOOXXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXXXXOOOOOOO                   ,0
  OOOOOOOOOOO XXXXXXXXXXXX                                                                                                                                               ,1
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXX  OOOOOX       OOOOOX       OOOOOX       OOOOOX       OOOOX                     ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXOXOOOOOXXXOOOOXOOOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOXXXXXXXXXXXOOXOXXXXXXXXXOOXOOOOOOOOOOOOXOXOOOOOOOOOXOXXXXXXXXOOOOXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOXOXXXXXXXOOOOOXXXXXOOOOOOXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
 XXXXXXXXXXXX OOOOOOOOOOOO                                                                                                                                               ,1
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OO                                                                              ,1
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXOOOXOOOOXXOOOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOXXXXXXXOOOXOOOOOOOOXOOOXOOOOOXXXXOOOXOOOXXXXXXOOOXOOOOOOXXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOXXOXXXOOOXXXXXXOXXXOOXXXXXXXOXXXOOOOOOXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOOXXXXXXOOOOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           X                                                                                          ,1
                 XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O        ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXOOOXXXXOOOOOXOOOOOXXOOOOXOOOOXXXXOOOOOOOOXXXXXOOOOOO X                  ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXOOOOXOOOOXXOOOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOOOOOOXXXXXXX      ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XX,1
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOXOXXXXXOOOOOOOXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOXXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOO    XX                 ,0
OOXXXXXXXXXXXOOXOXXXXXXXXXOOXOOOOOOOOOOOOXOXOOOOOOOOOXOXXXXXXXXOOOOXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXX  OOOOOX       OOOOOX       OOOOOX       OOOOOX       OOOOOX           X        ,0
OOXXXXXXXXXXXOOXXXXXXXXXXXOOXOOOOOOOOXXOOXOOOOOXXXXXOOXOOOOXXXXXXOOXOOOOOOOXXXOXOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OXOOOOOOOOOO OXXXXXXXXXXX X                                                                                                                                              ,1
XXXXXXXXXXOOOXXXOOOOOOXOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           X                                                                                          ,1
XXXXXXXXXXXOOXXOOOOOOOOXOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXOXXXXXXOOOOOXXXXX        ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOO X                    ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXXXXXXOXXXXOXXXXOOOOXXXXOXXXOOOOOXXXOXXXXXXOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXX      ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XX                                                    ,1
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXOOXOOOOXXXOOOOOXOOOOXXOOOOOOXOOOOXXXXXOOOXOOOOXXXOOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXOXOOOOXXXOOOOOXOOOOXXOOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXOOOXXXOOOOOOXOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
                 XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O        ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOXXXXXXXOOOOXOOOOOOOOOOOXOXOOOOOOOOOOOXXXXXXXOOOXXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXX       ,0
                        XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXOXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOXOOOXXXOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOOOOXOOOOOOXXXXXOXOOOXXXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOX    XOX          XX ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOXOOOOXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXXOXOOOOOOOOOOXOOXOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOXXOXXXXXXOO X XOXXXXXX     XX      ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXOOOOXOOOOOXOOOOOOXOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXOOOOOOOOOOOXXOXXXXXOOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXOOOOOOOOOOOXXOXOOOOOOOO XXOXXXXXXXXX XXOX         XOX          XX                                                                                                      ,1
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XX                                                    ,1
XXXXXXXOOOOOOXXXXXXXOOOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOOOO             ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOXOXXXXXXOOXXXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXOXOOOOOOXXOOOOXOOOOOOXOOOOOOOOOOOOXXXXXXXXX    ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXOOOOO XXXXXOXXXXXX XXXXXOX      XXXXOX       XXXXX        ,1
               XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O          ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOXXXXOOOXOOOOOXXXXOOOXOOOOOXXXXOOOXOOOOOXXXXOOXOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOXOXXXXXXXOOOOOOOOOOOOXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOXOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOO    XOXXX        XX   ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXOXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOXOOOXXXOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOOOOOOOOXXOXXXXXXXXXXXXOOXXXXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOOXOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOO                                                                                                                                               ,1
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOOOXXXOOOXOOOOOXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXXXXXXXXXXOXXOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXOOOXOXXXXXOOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
               XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O          ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XX                                                                              ,1
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOXOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XX                                                                              ,1
OOOOOOXXXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOOOOOXOOOOXXXXXXXOXOOXXXXXXXXXOXOOOOOOOXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOXXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXOOOOOOOOOOXXOXXXOOOOOOOXXXXXXXXXXOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOOXOOOXOOOOOXXXXOOOXOOOXXXXXXOOXOOOOOOXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOO X                  ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXOOOOOOO XXXOXXXXXXXX XXXOX        XXOX         XXX                                                                                        ,1
                XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O         ,0
OOOOOOOOOOOOX XXXXXXXXXXOX          XX                                                                                                                                   ,1
XXXXXXXXXXXOOXXXXXXOOOOXOOXXXOOOOOOOXOOXXXOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXX     OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOOX           X         ,0
OOOOOOOOOOOOXOOOXXXXXXXXOXOXXXXXXXXXXOXOOOOOOOOXXXOXOOOOOXXXXXXOXOOOXXXXXXXXOXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOXXXXXXXXXXXOOXX         OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX          OOX           X           ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXOXXXXXOOOXXXXOXXXXXOOO   XX                  ,0
 OOOOOOOOOOOX XXXXXXXXXXX                                                                                                                                                ,1
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOXXXOOOXOOOOOXXXXOOOXOOOOXXXXXOOOXOOOOOOXXXOOOXOOOOOXXXXOOOXOOOOXXXXXOOXOOOOOOXXXXOOOOOOOOX                 ,0
 OOOOOOOOOOOX XXXXXXXXXXX                                                                                                                                                ,1
XXXXXXXXXXXXOXXXXOOOOOOOXOXXOOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OX           OO                          ,1
OXOOOOOOOOOO OXXXXXXXXXXX OX           OX           OX           OX           OX           OX           OX           OX           OX           OX           X            ,1
XXXXXXXXXXXOOXXOOOOOOOOXOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OO                                                    ,1
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXOOOOOOXOOOOOXOOOOXXXOOOOXOOOXXXXXOOOOOOOOO                 ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXXXXOXXXXXOXXXXOOOXXXXOXXXOOOOOXXXXXXXXXOOOOXXX          ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOOOOOXOOOOOO XXXXX              ,0
  OOOOOOOOOOO XXXXXXXXXXXO           XO           XO           XO           XO           XX                                                                              ,1
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOXXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOOXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOO                   ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXXXXOOXXOXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXOOOXXXXXXXOOXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
XXXXXXXXXXXXOXXXXXOOOOOOXOXXXOOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXX        ,0
OOOOOOOOOOOOXOOOOOXXXXXXOXOOOXXXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOOXXXXXXOXOOOOO     XX              ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXOXXXXOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXX        ,0
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OX           OX           OX           OO,1
 XXXXXXXXXXXX OOOOOOOOOOOX           OX           OX           OX           OO                                                                                           ,1
